,Home,Away,Incomplete Passes,Touchbacks,Interceptions,Fumble Forced,Fumble  Forced,Safety,Penalty,Tackled For Loss,Rush Attempts,Pass Attempts,Sack,Touchdowns,Pass Touchdowns,Rush Touchdowns,Extra Point Attempts,Two Point Attempts,Field Goal Attempts,Punt Attempts,Fumble,Complete Passes
156,LA,MIA,23.0,4,1.0,1.0,0.0,0.0,16.0,8.0,47.0,70.0,5.0,3.0,2.0,1.0,3.0,0.0,2.0,18.0,1.0,41.0
157,SF,NE,30.0,7,0.0,3.0,3.0,0.0,14.0,3.0,57.0,76.0,6.0,6.0,6.0,0.0,6.0,0.0,2.0,13.0,6.0,40.0
158,SEA,PHI,33.0,9,2.0,1.0,1.0,0.0,15.0,6.0,56.0,81.0,3.0,5.0,4.0,1.0,4.0,1.0,3.0,13.0,2.0,42.0
159,WAS,GB,25.0,7,1.0,1.0,2.0,0.0,12.0,6.0,51.0,78.0,4.0,9.0,6.0,3.0,7.0,2.0,3.0,6.0,3.0,48.0
160,OAK,HOU,21.0,10,2.0,0.0,2.0,0.0,11.0,6.0,53.0,72.0,2.0,5.0,4.0,1.0,5.0,0.0,4.0,6.0,2.0,47.0
161,DET,MIN,22.0,5,1.0,0.0,0.0,0.0,9.0,1.0,35.0,79.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,8.0,0.0,54.0
162,DAL,WAS,19.0,9,0.0,0.0,1.0,0.0,6.0,6.0,49.0,79.0,1.0,7.0,4.0,3.0,6.0,1.0,5.0,3.0,1.0,58.0
163,IND,PIT,19.0,5,2.0,1.0,0.0,0.0,9.0,1.0,52.0,61.0,3.0,5.0,4.0,1.0,5.0,0.0,1.0,6.0,1.0,37.0
164,CHI,TEN,32.0,6,2.0,1.0,2.0,0.0,13.0,4.0,51.0,77.0,0.0,6.0,5.0,1.0,6.0,0.0,2.0,8.0,3.0,43.0
165,BUF,JAX,19.0,7,0.0,0.0,2.0,0.0,12.0,9.0,67.0,51.0,7.0,7.0,3.0,4.0,6.0,1.0,0.0,12.0,2.0,25.0
166,BAL,CIN,32.0,3,1.0,3.0,2.0,1.0,10.0,7.0,50.0,89.0,5.0,2.0,2.0,0.0,2.0,0.0,6.0,11.0,5.0,51.0
167,ATL,ARI,26.0,9,2.0,0.0,1.0,0.0,12.0,8.0,44.0,85.0,5.0,7.0,4.0,3.0,6.0,1.0,3.0,6.0,1.0,51.0
168,CLE,NYG,31.0,4,0.0,3.0,1.0,0.0,14.0,5.0,48.0,79.0,8.0,5.0,4.0,0.0,4.0,0.0,2.0,17.0,4.0,40.0
169,NO,LA,19.0,7,1.0,2.0,1.0,0.0,12.0,7.0,49.0,74.0,5.0,10.0,8.0,2.0,10.0,0.0,0.0,10.0,3.0,49.0
170,MIA,SF,26.0,4,1.0,1.0,1.0,0.0,11.0,9.0,51.0,80.0,4.0,7.0,6.0,1.0,7.0,0.0,2.0,9.0,2.0,49.0
171,HOU,SD,19.0,9,4.0,2.0,0.0,0.0,19.0,8.0,45.0,69.0,2.0,4.0,3.0,1.0,4.0,0.0,3.0,10.0,2.0,44.0
172,TB,SEA,20.0,4,3.0,4.0,0.0,1.0,9.0,6.0,57.0,67.0,6.0,2.0,2.0,0.0,2.0,0.0,2.0,11.0,4.0,38.0
173,NYJ,NE,30.0,6,0.0,2.0,2.0,0.0,8.0,3.0,44.0,84.0,1.0,4.0,4.0,0.0,3.0,1.0,6.0,8.0,4.0,52.0
174,OAK,CAR,25.0,9,2.0,2.0,1.0,0.0,14.0,5.0,55.0,74.0,4.0,9.0,4.0,4.0,5.0,3.0,2.0,11.0,3.0,40.0
175,DEN,KC,32.0,12,0.0,1.0,2.0,1.0,24.0,6.0,64.0,90.0,11.0,6.0,4.0,1.0,5.0,1.0,5.0,15.0,3.0,46.0
176,PHI,GB,20.0,6,1.0,0.0,2.0,0.0,14.0,4.0,46.0,79.0,4.0,4.0,2.0,2.0,4.0,0.0,4.0,3.0,2.0,54.0
177,MIN,DAL,20.0,2,0.0,4.0,3.0,0.0,18.0,2.0,47.0,72.0,6.0,3.0,2.0,1.0,2.0,1.0,4.0,13.0,7.0,45.0
178,ATL,KC,15.0,6,1.0,1.0,0.0,0.0,18.0,7.0,52.0,64.0,3.0,7.0,2.0,4.0,4.0,2.0,3.0,4.0,1.0,43.0
179,NO,DET,22.0,7,3.0,0.0,1.0,0.0,16.0,3.0,35.0,90.0,3.0,3.0,2.0,1.0,2.0,1.0,7.0,6.0,1.0,61.0
180,NE,LA,29.0,4,2.0,0.0,1.0,0.0,12.0,6.0,42.0,82.0,4.0,3.0,2.0,1.0,3.0,0.0,5.0,14.0,1.0,47.0
181,JAX,DEN,33.0,8,2.0,0.0,1.0,0.0,10.0,4.0,66.0,69.0,3.0,3.0,0.0,2.0,2.0,0.0,3.0,19.0,1.0,31.0
182,GB,HOU,23.0,2,0.0,1.0,1.0,0.0,7.0,6.0,53.0,68.0,3.0,5.0,4.0,1.0,5.0,0.0,0.0,10.0,2.0,42.0
183,CIN,PHI,29.0,5,3.0,2.0,0.0,0.0,13.0,7.0,52.0,92.0,1.0,5.0,3.0,2.0,5.0,0.0,5.0,4.0,2.0,59.0
184,BAL,MIA,20.0,7,4.0,1.0,1.0,0.0,14.0,3.0,36.0,93.0,2.0,6.0,5.0,1.0,5.0,1.0,2.0,9.0,2.0,66.0
185,CHI,SF,17.0,5,0.0,2.0,1.0,1.0,16.0,7.0,74.0,40.0,7.0,3.0,0.0,3.0,3.0,0.0,3.0,14.0,3.0,16.0
186,OAK,BUF,32.0,9,1.0,1.0,0.0,0.0,14.0,1.0,62.0,75.0,4.0,7.0,2.0,5.0,6.0,1.0,4.0,10.0,1.0,37.0
187,PIT,NYG,25.0,5,3.0,1.0,0.0,1.0,16.0,2.0,44.0,81.0,4.0,4.0,4.0,0.0,3.0,1.0,3.0,8.0,1.0,48.0
188,ARI,WAS,31.0,9,1.0,3.0,0.0,0.0,13.0,5.0,42.0,87.0,4.0,6.0,4.0,2.0,6.0,0.0,5.0,5.0,3.0,51.0
189,SD,TB,18.0,11,3.0,0.0,0.0,0.0,12.0,5.0,55.0,60.0,3.0,6.0,3.0,2.0,4.0,1.0,4.0,5.0,0.0,35.0
190,SEA,CAR,28.0,7,2.0,2.0,0.0,0.0,12.0,6.0,50.0,75.0,3.0,5.0,2.0,3.0,5.0,0.0,4.0,7.0,2.0,42.0
191,NYJ,IND,24.0,6,3.0,1.0,2.0,0.0,9.0,5.0,54.0,68.0,2.0,6.0,5.0,1.0,6.0,0.0,3.0,7.0,3.0,39.0
192,KC,OAK,32.0,2,1.0,1.0,2.0,0.0,19.0,1.0,58.0,69.0,2.0,4.0,1.0,2.0,3.0,0.0,2.0,13.0,3.0,34.0
193,BUF,PIT,20.0,7,4.0,0.0,0.0,0.0,13.0,3.0,60.0,61.0,5.0,6.0,2.0,4.0,6.0,0.0,2.0,8.0,0.0,32.0
194,TEN,DEN,31.0,6,0.0,2.0,1.0,0.0,14.0,1.0,51.0,78.0,5.0,2.0,1.0,1.0,2.0,0.0,3.0,12.0,3.0,42.0
195,PHI,WAS,19.0,4,2.0,2.0,1.0,0.0,10.0,7.0,49.0,74.0,6.0,6.0,3.0,2.0,4.0,1.0,4.0,5.0,3.0,46.0
196,MIA,ARI,19.0,7,3.0,3.0,6.0,0.0,21.0,10.0,58.0,63.0,4.0,6.0,5.0,1.0,5.0,1.0,3.0,13.0,9.0,36.0
197,JAX,MIN,24.0,8,0.0,2.0,0.0,0.0,20.0,3.0,53.0,75.0,4.0,3.0,2.0,1.0,3.0,0.0,9.0,5.0,2.0,47.0
198,IND,HOU,28.0,8,3.0,2.0,0.0,0.0,16.0,1.0,56.0,72.0,3.0,3.0,2.0,1.0,3.0,0.0,7.0,5.0,2.0,38.0
199,CAR,SD,31.0,9,4.0,2.0,0.0,1.0,12.0,10.0,58.0,74.0,7.0,4.0,3.0,1.0,3.0,1.0,5.0,8.0,2.0,31.0
200,CLE,CIN,23.0,3,1.0,1.0,0.0,0.0,11.0,1.0,60.0,63.0,7.0,4.0,2.0,2.0,4.0,0.0,3.0,11.0,1.0,32.0
201,DET,CHI,24.0,8,2.0,0.0,0.0,0.0,18.0,4.0,45.0,71.0,4.0,4.0,2.0,1.0,3.0,0.0,3.0,6.0,0.0,41.0
202,SF,NYJ,22.0,5,1.0,0.0,0.0,0.0,12.0,5.0,68.0,69.0,8.0,4.0,1.0,3.0,2.0,1.0,6.0,12.0,0.0,38.0
203,TB,NO,23.0,7,3.0,0.0,0.0,1.0,20.0,10.0,51.0,70.0,3.0,1.0,0.0,1.0,1.0,0.0,6.0,8.0,0.0,41.0
204,LA,ATL,27.0,3,2.0,2.0,1.0,0.0,16.0,4.0,48.0,76.0,5.0,8.0,3.0,3.0,6.0,0.0,0.0,15.0,3.0,42.0
205,GB,SEA,19.0,3,5.0,1.0,0.0,0.0,12.0,7.0,56.0,68.0,4.0,6.0,4.0,2.0,6.0,0.0,3.0,8.0,1.0,40.0
206,NYG,DAL,28.0,1,3.0,4.0,2.0,0.0,12.0,6.0,58.0,71.0,6.0,2.0,2.0,0.0,2.0,0.0,2.0,18.0,6.0,34.0
207,NE,BAL,26.0,7,2.0,1.0,1.0,1.0,13.0,4.0,40.0,93.0,3.0,6.0,5.0,1.0,6.0,0.0,4.0,12.0,2.0,62.0
208,SEA,LA,23.0,0,1.0,1.0,1.0,0.0,20.0,11.0,47.0,67.0,6.0,3.0,3.0,0.0,3.0,0.0,2.0,7.0,2.0,37.0
209,NYJ,MIA,23.0,3,4.0,1.0,3.0,0.0,12.0,5.0,50.0,68.0,4.0,6.0,5.0,0.0,5.0,0.0,2.0,10.0,4.0,37.0
210,CHI,GB,22.0,4,3.0,1.0,0.0,0.0,14.0,4.0,42.0,79.0,5.0,6.0,2.0,4.0,6.0,0.0,5.0,6.0,1.0,49.0
211,BUF,CLE,19.0,3,0.0,1.0,1.0,0.0,9.0,5.0,61.0,59.0,6.0,5.0,1.0,4.0,5.0,0.0,4.0,7.0,2.0,34.0
212,BAL,PHI,32.0,6,2.0,4.0,1.0,0.0,10.0,8.0,63.0,77.0,4.0,5.0,2.0,3.0,3.0,2.0,6.0,6.0,5.0,38.0
213,KC,TEN,25.0,5,2.0,2.0,2.0,0.0,7.0,3.0,57.0,64.0,2.0,4.0,0.0,4.0,3.0,1.0,3.0,10.0,4.0,34.0
214,CIN,PIT,25.0,5,1.0,0.0,1.0,0.0,15.0,8.0,57.0,66.0,2.0,3.0,1.0,2.0,2.0,1.0,8.0,4.0,1.0,37.0
215,NYG,DET,22.0,6,1.0,2.0,0.0,0.0,7.0,2.0,51.0,70.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,13.0,2.0,44.0
216,MIN,IND,16.0,3,1.0,2.0,0.0,0.0,11.0,0.0,49.0,75.0,5.0,4.0,2.0,2.0,4.0,0.0,4.0,6.0,2.0,53.0
217,HOU,JAX,31.0,8,3.0,2.0,1.0,1.0,18.0,7.0,52.0,77.0,2.0,4.0,0.0,3.0,3.0,0.0,6.0,11.0,3.0,41.0
218,ARI,NO,23.0,7,0.0,3.0,0.0,0.0,12.0,2.0,47.0,92.0,4.0,12.0,6.0,5.0,11.0,0.0,3.0,3.0,3.0,65.0
219,ATL,SF,19.0,6,0.0,3.0,0.0,0.0,8.0,9.0,61.0,60.0,3.0,7.0,4.0,3.0,7.0,0.0,2.0,9.0,3.0,38.0
220,SD,OAK,22.0,6,2.0,4.0,0.0,0.0,8.0,6.0,51.0,65.0,5.0,3.0,3.0,0.0,3.0,0.0,5.0,8.0,4.0,36.0
221,DEN,NE,30.0,5,1.0,3.0,2.0,0.0,9.0,2.0,56.0,78.0,6.0,1.0,0.0,1.0,1.0,0.0,4.0,14.0,5.0,41.0
222,DAL,TB,19.0,6,3.0,3.0,1.0,0.0,11.0,6.0,52.0,78.0,7.0,4.0,2.0,2.0,4.0,0.0,8.0,6.0,4.0,49.0
223,WAS,CAR,30.0,8,1.0,3.0,0.0,0.0,13.0,5.0,46.0,87.0,3.0,3.0,2.0,1.0,3.0,0.0,8.0,12.0,3.0,53.0
224,PHI,NYG,32.0,5,4.0,1.0,1.0,0.0,6.0,9.0,55.0,88.0,0.0,4.0,2.0,1.0,3.0,0.0,5.0,8.0,2.0,52.0
225,BUF,MIA,26.0,9,1.0,1.0,0.0,0.0,7.0,12.0,87.0,71.0,2.0,8.0,5.0,3.0,8.0,0.0,6.0,9.0,1.0,42.0
226,NE,NYJ,24.0,6,3.0,2.0,0.0,0.0,9.0,5.0,69.0,56.0,3.0,5.0,3.0,2.0,5.0,0.0,4.0,8.0,2.0,26.0
227,JAX,TEN,34.0,13,1.0,1.0,2.0,0.0,10.0,6.0,48.0,88.0,5.0,6.0,4.0,1.0,5.0,0.0,5.0,10.0,3.0,48.0
228,GB,MIN,27.0,7,0.0,1.0,2.0,0.0,11.0,3.0,36.0,97.0,8.0,8.0,7.0,1.0,7.0,1.0,3.0,11.0,3.0,62.0
229,CLE,SD,31.0,7,1.0,0.0,1.0,0.0,13.0,8.0,48.0,83.0,9.0,4.0,2.0,2.0,4.0,0.0,5.0,11.0,1.0,42.0
230,CHI,WAS,22.0,8,5.0,0.0,0.0,0.0,11.0,4.0,61.0,70.0,1.0,8.0,3.0,5.0,8.0,0.0,3.0,3.0,0.0,42.0
231,CAR,ATL,29.0,10,2.0,1.0,0.0,0.0,10.0,5.0,47.0,82.0,6.0,4.0,3.0,1.0,4.0,0.0,8.0,6.0,1.0,45.0
232,OAK,IND,19.0,9,2.0,1.0,0.0,0.0,14.0,4.0,61.0,64.0,1.0,8.0,5.0,3.0,7.0,1.0,1.0,7.0,1.0,41.0
233,NO,TB,21.0,8,2.0,1.0,0.0,0.0,14.0,2.0,53.0,73.0,4.0,6.0,3.0,3.0,5.0,1.0,4.0,6.0,1.0,46.0
234,SEA,ARI,27.0,7,0.0,0.0,2.0,0.0,12.0,8.0,56.0,80.0,7.0,8.0,5.0,3.0,7.0,1.0,5.0,9.0,2.0,45.0
235,LA,SF,20.0,3,3.0,4.0,0.0,0.0,16.0,5.0,59.0,70.0,8.0,6.0,3.0,3.0,5.0,1.0,0.0,17.0,4.0,39.0
236,HOU,CIN,23.0,2,1.0,1.0,1.0,0.0,9.0,5.0,43.0,77.0,7.0,2.0,1.0,1.0,2.0,0.0,4.0,16.0,2.0,46.0
237,PIT,BAL,20.0,7,3.0,1.0,1.0,0.0,11.0,4.0,48.0,80.0,2.0,6.0,4.0,2.0,5.0,1.0,5.0,6.0,2.0,54.0
238,KC,DEN,35.0,6,2.0,4.0,1.0,0.0,17.0,7.0,51.0,80.0,0.0,5.0,2.0,3.0,5.0,0.0,4.0,11.0,5.0,43.0
239,DAL,DET,24.0,6,1.0,2.0,0.0,0.0,13.0,4.0,50.0,72.0,5.0,9.0,4.0,5.0,9.0,0.0,1.0,8.0,2.0,42.0
240,CIN,BAL,26.0,7,2.0,0.0,1.0,0.0,6.0,4.0,54.0,83.0,4.0,4.0,1.0,3.0,4.0,0.0,3.0,9.0,1.0,51.0
241,TEN,HOU,31.0,3,1.0,1.0,0.0,0.0,13.0,7.0,51.0,82.0,8.0,5.0,2.0,2.0,4.0,0.0,3.0,8.0,1.0,42.0
242,TB,CAR,25.0,5,4.0,1.0,0.0,0.0,9.0,4.0,57.0,74.0,6.0,4.0,2.0,1.0,2.0,1.0,7.0,9.0,1.0,38.0
243,PIT,CLE,22.0,6,2.0,3.0,2.0,0.0,14.0,7.0,61.0,85.0,8.0,7.0,5.0,2.0,6.0,0.0,2.0,12.0,5.0,53.0
244,PHI,DAL,27.0,5,2.0,1.0,0.0,0.0,9.0,10.0,51.0,77.0,5.0,4.0,3.0,1.0,4.0,0.0,5.0,9.0,1.0,43.0
245,NYJ,BUF,25.0,5,1.0,2.0,1.0,0.0,2.0,13.0,58.0,65.0,4.0,4.0,2.0,1.0,4.0,0.0,4.0,11.0,3.0,35.0
246,MIN,CHI,13.0,6,3.0,1.0,3.0,0.0,8.0,4.0,65.0,56.0,2.0,6.0,4.0,1.0,5.0,0.0,2.0,5.0,4.0,38.0
247,IND,JAX,30.0,9,1.0,2.0,1.0,0.0,12.0,4.0,52.0,86.0,6.0,5.0,3.0,2.0,5.0,0.0,6.0,9.0,3.0,49.0
248,MIA,NE,18.0,6,1.0,2.0,1.0,0.0,16.0,4.0,52.0,69.0,0.0,6.0,5.0,1.0,5.0,1.0,3.0,8.0,3.0,49.0
249,SD,KC,20.0,5,3.0,0.0,0.0,0.0,14.0,9.0,57.0,67.0,1.0,7.0,4.0,1.0,5.0,0.0,5.0,2.0,0.0,43.0
250,LA,ARI,27.0,7,4.0,5.0,1.0,0.0,13.0,7.0,46.0,78.0,8.0,5.0,3.0,1.0,4.0,0.0,5.0,11.0,6.0,39.0
251,DEN,OAK,20.0,7,2.0,4.0,0.0,0.0,18.0,10.0,56.0,62.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,13.0,4.0,37.0
252,WAS,NYG,21.0,8,2.0,0.0,2.0,0.0,10.0,1.0,55.0,67.0,5.0,3.0,1.0,1.0,2.0,0.0,4.0,15.0,2.0,39.0
253,SF,SEA,20.0,4,0.0,2.0,4.0,1.0,8.0,7.0,56.0,67.0,7.0,5.0,2.0,3.0,5.0,0.0,4.0,10.0,6.0,40.0
254,ATL,NO,29.0,12,1.0,1.0,0.0,0.0,15.0,2.0,46.0,90.0,3.0,9.0,6.0,3.0,7.0,2.0,3.0,8.0,1.0,56.0
255,DET,GB,26.0,7,1.0,0.0,0.0,0.0,15.0,3.0,52.0,84.0,3.0,7.0,6.0,1.0,6.0,1.0,3.0,9.0,0.0,53.0
