,Home,Away,Incomplete Passes,Touchbacks,Interceptions,Fumble Forced,Fumble  Forced,Safety,Penalty,Tackled For Loss,Rush Attempts,Pass Attempts,Sack,Touchdowns,Pass Touchdowns,Rush Touchdowns,Extra Point Attempts,Two Point Attempts,Field Goal Attempts,Punt Attempts,Fumble,Complete Passes
156,TB,NO,24.0,10,4.0,1.0,1.0,0.0,16.0,1.0,36.0,89.0,3.0,6.0,5.0,0.0,6.0,0.0,3.0,6.0,2.0,58.0
157,SF,ARI,18.0,7,2.0,2.0,0.0,0.0,20.0,8.0,44.0,85.0,6.0,8.0,6.0,1.0,6.0,1.0,3.0,6.0,2.0,58.0
158,OAK,CIN,20.0,6,2.0,2.0,0.0,0.0,11.0,6.0,56.0,68.0,8.0,3.0,1.0,2.0,3.0,0.0,3.0,10.0,2.0,38.0
159,PHI,NE,41.0,5,0.0,2.0,1.0,0.0,13.0,3.0,44.0,94.0,6.0,2.0,2.0,0.0,1.0,1.0,4.0,16.0,3.0,47.0
160,LA,CHI,27.0,5,2.0,3.0,0.0,0.0,8.0,6.0,58.0,68.0,3.0,3.0,1.0,2.0,3.0,0.0,3.0,12.0,3.0,36.0
161,LAC,KC,32.0,8,5.0,2.0,2.0,0.0,17.0,3.0,46.0,88.0,3.0,4.0,2.0,2.0,3.0,1.0,5.0,9.0,4.0,47.0
162,HOU,IND,19.0,5,1.0,2.0,0.0,0.0,7.0,6.0,63.0,57.0,2.0,4.0,2.0,2.0,4.0,0.0,3.0,7.0,2.0,35.0
163,BUF,DEN,23.0,2,2.0,0.0,1.0,0.0,19.0,7.0,64.0,55.0,5.0,2.0,2.0,0.0,2.0,0.0,3.0,12.0,1.0,25.0
164,CHI,NYG,29.0,3,2.0,1.0,0.0,0.0,12.0,7.0,47.0,80.0,3.0,4.0,3.0,1.0,4.0,0.0,4.0,11.0,1.0,46.0
165,CIN,PIT,27.0,3,1.0,4.0,0.0,0.0,17.0,5.0,59.0,60.0,7.0,2.0,2.0,0.0,2.0,0.0,4.0,16.0,4.0,25.0
166,CLE,MIA,25.0,5,3.0,1.0,2.0,0.0,15.0,1.0,52.0,78.0,5.0,8.0,5.0,3.0,8.0,0.0,4.0,5.0,3.0,45.0
167,ATL,TB,34.0,12,3.0,2.0,0.0,0.0,15.0,7.0,53.0,90.0,6.0,7.0,4.0,2.0,6.0,1.0,4.0,10.0,2.0,46.0
168,NO,CAR,21.0,12,1.0,1.0,1.0,0.0,15.0,6.0,47.0,82.0,6.0,8.0,6.0,2.0,7.0,1.0,5.0,6.0,2.0,53.0
169,PHI,SEA,21.0,4,3.0,4.0,2.0,0.0,14.0,4.0,50.0,79.0,9.0,3.0,2.0,1.0,2.0,1.0,2.0,11.0,6.0,46.0
170,WAS,DET,26.0,7,4.0,3.0,0.0,0.0,14.0,5.0,56.0,72.0,9.0,2.0,1.0,0.0,2.0,0.0,8.0,9.0,3.0,33.0
171,NYJ,OAK,23.0,6,1.0,0.0,4.0,0.0,8.0,7.0,52.0,65.0,2.0,4.0,2.0,1.0,4.0,0.0,5.0,11.0,4.0,39.0
172,TEN,JAX,20.0,2,0.0,3.0,0.0,0.0,17.0,3.0,60.0,72.0,4.0,8.0,2.0,6.0,6.0,2.0,2.0,9.0,3.0,46.0
173,NE,DAL,33.0,7,1.0,3.0,0.0,0.0,13.0,5.0,53.0,72.0,2.0,1.0,1.0,0.0,1.0,0.0,8.0,11.0,3.0,36.0
174,SF,GB,20.0,7,0.0,1.0,1.0,0.0,14.0,3.0,50.0,66.0,8.0,5.0,3.0,2.0,4.0,1.0,3.0,10.0,2.0,37.0
175,LA,BAL,16.0,9,2.0,1.0,1.0,0.0,16.0,1.0,57.0,65.0,5.0,6.0,5.0,1.0,6.0,0.0,3.0,5.0,2.0,42.0
176,DET,CHI,23.0,7,2.0,0.0,0.0,0.0,19.0,1.0,50.0,79.0,3.0,5.0,5.0,0.0,5.0,0.0,3.0,8.0,0.0,51.0
177,DAL,BUF,21.0,6,1.0,3.0,1.0,0.0,12.0,7.0,53.0,83.0,8.0,5.0,4.0,1.0,4.0,1.0,5.0,5.0,4.0,52.0
178,ATL,NO,26.0,5,2.0,2.0,0.0,0.0,13.0,4.0,44.0,91.0,9.0,4.0,3.0,1.0,3.0,1.0,7.0,7.0,2.0,53.0
179,IND,TEN,18.0,9,2.0,3.0,0.0,0.0,9.0,3.0,54.0,71.0,9.0,6.0,3.0,2.0,6.0,0.0,5.0,8.0,3.0,42.0
180,CIN,NYJ,35.0,6,0.0,0.0,2.0,1.0,12.0,5.0,42.0,90.0,5.0,2.0,1.0,1.0,2.0,0.0,5.0,11.0,2.0,50.0
181,CAR,WAS,30.0,10,1.0,2.0,2.0,0.0,11.0,3.0,50.0,84.0,12.0,6.0,2.0,4.0,5.0,1.0,4.0,13.0,4.0,40.0
182,BAL,SF,15.0,4,0.0,2.0,0.0,0.0,9.0,4.0,67.0,47.0,3.0,4.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,29.0
183,JAX,TB,28.0,9,2.0,4.0,0.0,0.0,24.0,7.0,48.0,84.0,9.0,4.0,1.0,2.0,2.0,1.0,3.0,8.0,4.0,44.0
184,PIT,CLE,21.0,4,2.0,2.0,0.0,0.0,15.0,4.0,56.0,61.0,6.0,3.0,2.0,1.0,3.0,0.0,4.0,8.0,2.0,32.0
185,NYG,GB,26.0,1,3.0,2.0,1.0,0.0,11.0,6.0,53.0,70.0,0.0,5.0,5.0,0.0,5.0,0.0,3.0,4.0,3.0,41.0
186,MIA,PHI,28.0,12,2.0,1.0,0.0,0.0,17.0,4.0,39.0,94.0,5.0,8.0,7.0,1.0,5.0,3.0,5.0,6.0,1.0,56.0
187,ARI,LA,26.0,7,1.0,0.0,0.0,0.0,10.0,4.0,51.0,86.0,7.0,5.0,2.0,2.0,5.0,0.0,3.0,11.0,0.0,52.0
188,DEN,LAC,17.0,10,2.0,0.0,1.0,0.0,10.0,8.0,54.0,60.0,3.0,4.0,4.0,0.0,4.0,0.0,6.0,9.0,1.0,38.0
189,KC,OAK,22.0,5,2.0,1.0,1.0,0.0,12.0,7.0,54.0,62.0,3.0,6.0,2.0,3.0,6.0,0.0,3.0,4.0,2.0,35.0
190,HOU,NE,29.0,7,1.0,0.0,0.0,0.0,16.0,3.0,52.0,80.0,6.0,7.0,7.0,0.0,6.0,1.0,1.0,9.0,0.0,43.0
191,SEA,MIN,24.0,8,2.0,4.0,0.0,0.0,4.0,4.0,57.0,71.0,2.0,8.0,4.0,3.0,8.0,0.0,4.0,7.0,4.0,43.0
192,CHI,DAL,29.0,3,1.0,1.0,2.0,0.0,10.0,4.0,56.0,84.0,4.0,7.0,4.0,3.0,7.0,0.0,3.0,9.0,3.0,50.0
193,ATL,CAR,25.0,9,2.0,3.0,0.0,0.0,13.0,4.0,54.0,81.0,6.0,6.0,3.0,3.0,6.0,0.0,6.0,8.0,3.0,48.0
194,TB,IND,28.0,12,3.0,2.0,0.0,0.0,9.0,4.0,50.0,88.0,2.0,9.0,6.0,2.0,8.0,1.0,4.0,6.0,2.0,54.0
195,NYJ,MIA,30.0,9,2.0,2.0,3.0,0.0,10.0,5.0,58.0,76.0,3.0,2.0,2.0,0.0,2.0,0.0,11.0,4.0,5.0,41.0
196,NO,SF,20.0,11,1.0,2.0,0.0,0.0,15.0,8.0,52.0,81.0,3.0,12.0,10.0,2.0,10.0,2.0,4.0,4.0,2.0,56.0
197,MIN,DET,20.0,5,2.0,0.0,0.0,0.0,12.0,4.0,61.0,76.0,6.0,3.0,2.0,1.0,3.0,0.0,3.0,13.0,0.0,48.0
198,HOU,DEN,24.0,9,3.0,1.0,0.0,0.0,16.0,1.0,49.0,81.0,4.0,8.0,4.0,3.0,8.0,0.0,2.0,4.0,1.0,50.0
199,BUF,BAL,30.0,7,1.0,2.0,0.0,0.0,13.0,8.0,56.0,72.0,7.0,4.0,4.0,0.0,3.0,1.0,4.0,14.0,2.0,33.0
200,CLE,CIN,26.0,4,3.0,1.0,0.0,0.0,14.0,2.0,58.0,66.0,3.0,4.0,0.0,3.0,4.0,0.0,6.0,4.0,1.0,34.0
201,GB,WAS,20.0,8,1.0,3.0,0.0,0.0,8.0,4.0,57.0,63.0,8.0,4.0,2.0,2.0,3.0,1.0,3.0,10.0,3.0,34.0
202,JAX,LAC,21.0,4,0.0,0.0,2.0,0.0,16.0,2.0,53.0,68.0,3.0,7.0,5.0,2.0,7.0,0.0,2.0,7.0,2.0,44.0
203,ARI,PIT,10.0,5,3.0,3.0,1.0,0.0,11.0,9.0,57.0,57.0,8.0,4.0,3.0,0.0,4.0,0.0,4.0,5.0,4.0,36.0
204,OAK,TEN,14.0,5,1.0,1.0,0.0,0.0,7.0,4.0,56.0,63.0,2.0,9.0,5.0,3.0,9.0,0.0,1.0,7.0,1.0,46.0
205,NE,KC,29.0,2,2.0,2.0,0.0,0.0,15.0,4.0,52.0,81.0,4.0,4.0,2.0,2.0,3.0,1.0,5.0,8.0,2.0,46.0
206,LA,SEA,21.0,8,3.0,0.0,2.0,0.0,11.0,1.0,56.0,73.0,5.0,5.0,2.0,2.0,5.0,0.0,3.0,8.0,2.0,44.0
207,PHI,NYG,32.0,9,0.0,2.0,2.0,0.0,11.0,3.0,52.0,85.0,5.0,5.0,4.0,1.0,4.0,0.0,3.0,17.0,4.0,48.0
208,BAL,NYJ,22.0,2,1.0,1.0,1.0,0.0,14.0,1.0,59.0,59.0,2.0,9.0,7.0,1.0,7.0,2.0,1.0,9.0,2.0,33.0
209,CIN,NE,24.0,6,4.0,1.0,1.0,0.0,9.0,2.0,64.0,62.0,2.0,5.0,3.0,1.0,5.0,0.0,4.0,8.0,2.0,32.0
210,DET,TB,30.0,10,3.0,1.0,2.0,0.0,11.0,5.0,47.0,89.0,4.0,7.0,4.0,2.0,7.0,0.0,3.0,8.0,3.0,52.0
211,TEN,HOU,20.0,4,3.0,1.0,0.0,0.0,9.0,0.0,63.0,67.0,3.0,6.0,4.0,2.0,6.0,0.0,2.0,7.0,1.0,41.0
212,KC,DEN,27.0,5,2.0,0.0,2.0,0.0,12.0,4.0,40.0,81.0,5.0,2.0,2.0,0.0,0.0,2.0,4.0,6.0,2.0,45.0
213,NYG,MIA,23.0,6,3.0,1.0,0.0,1.0,11.0,8.0,58.0,74.0,4.0,7.0,4.0,3.0,7.0,0.0,3.0,8.0,1.0,44.0
214,WAS,PHI,22.0,9,0.0,4.0,1.0,0.0,12.0,5.0,50.0,74.0,3.0,8.0,5.0,2.0,7.0,0.0,3.0,7.0,5.0,49.0
215,CAR,SEA,20.0,9,4.0,1.0,1.0,0.0,7.0,4.0,63.0,72.0,3.0,7.0,3.0,4.0,7.0,0.0,2.0,8.0,2.0,45.0
216,GB,CHI,39.0,4,2.0,1.0,1.0,0.0,8.0,3.0,51.0,90.0,4.0,4.0,2.0,2.0,4.0,0.0,2.0,11.0,1.0,45.0
217,LAC,MIN,13.0,8,4.0,5.0,2.0,0.0,10.0,3.0,56.0,67.0,3.0,5.0,2.0,2.0,5.0,0.0,5.0,3.0,7.0,47.0
218,OAK,JAX,26.0,6,0.0,0.0,0.0,0.0,14.0,7.0,54.0,71.0,6.0,3.0,3.0,0.0,3.0,0.0,6.0,9.0,0.0,39.0
219,ARI,CLE,17.0,4,2.0,1.0,0.0,0.0,11.0,3.0,58.0,69.0,1.0,8.0,3.0,5.0,8.0,0.0,3.0,4.0,1.0,49.0
220,DAL,LA,25.0,9,1.0,0.0,1.0,0.0,9.0,5.0,60.0,78.0,2.0,8.0,4.0,4.0,6.0,2.0,3.0,7.0,1.0,49.0
221,SF,ATL,26.0,7,0.0,3.0,2.0,0.0,18.0,5.0,48.0,76.0,3.0,6.0,3.0,2.0,4.0,1.0,4.0,9.0,5.0,47.0
222,PIT,BUF,22.0,4,5.0,5.0,1.0,0.0,14.0,7.0,52.0,68.0,5.0,3.0,2.0,1.0,3.0,0.0,2.0,11.0,5.0,36.0
223,NO,IND,17.0,7,0.0,0.0,0.0,0.0,13.0,5.0,50.0,65.0,1.0,5.0,4.0,1.0,5.0,0.0,2.0,8.0,0.0,47.0
224,TB,HOU,31.0,6,5.0,3.0,0.0,0.0,10.0,5.0,47.0,88.0,8.0,4.0,1.0,2.0,4.0,0.0,6.0,8.0,3.0,44.0
225,NE,BUF,20.0,4,0.0,1.0,0.0,0.0,10.0,4.0,58.0,64.0,4.0,4.0,3.0,1.0,3.0,1.0,4.0,8.0,1.0,39.0
226,SF,LA,27.0,10,3.0,2.0,2.0,0.0,10.0,3.0,47.0,79.0,6.0,8.0,3.0,4.0,8.0,0.0,4.0,11.0,4.0,43.0
227,MIA,CIN,43.0,8,1.0,2.0,0.0,0.0,16.0,3.0,60.0,116.0,6.0,9.0,8.0,1.0,6.0,3.0,4.0,14.0,2.0,64.0
228,NYJ,PIT,20.0,4,2.0,1.0,4.0,0.0,7.0,8.0,57.0,69.0,6.0,2.0,2.0,0.0,2.0,0.0,4.0,13.0,5.0,41.0
229,WAS,NYG,23.0,9,0.0,1.0,0.0,0.0,10.0,9.0,52.0,84.0,4.0,11.0,8.0,3.0,10.0,0.0,1.0,9.0,1.0,57.0
230,IND,CAR,27.0,10,3.0,0.0,0.0,0.0,6.0,1.0,53.0,80.0,8.0,5.0,0.0,3.0,5.0,0.0,3.0,6.0,0.0,42.0
231,CLE,BAL,23.0,5,1.0,1.0,2.0,0.0,14.0,5.0,59.0,66.0,1.0,6.0,5.0,1.0,5.0,1.0,2.0,7.0,3.0,40.0
232,ATL,JAX,29.0,4,2.0,1.0,1.0,0.0,15.0,4.0,51.0,82.0,4.0,4.0,2.0,2.0,3.0,1.0,4.0,8.0,2.0,46.0
233,TEN,NO,22.0,3,0.0,1.0,1.0,0.0,17.0,6.0,49.0,75.0,8.0,9.0,6.0,3.0,9.0,0.0,1.0,12.0,2.0,45.0
234,LAC,OAK,16.0,4,0.0,0.0,0.0,0.0,7.0,6.0,45.0,73.0,4.0,5.0,1.0,4.0,5.0,0.0,2.0,11.0,0.0,53.0
235,DEN,DET,20.0,10,0.0,0.0,1.0,0.0,13.0,1.0,54.0,62.0,4.0,5.0,2.0,2.0,5.0,0.0,3.0,9.0,1.0,38.0
236,SEA,ARI,27.0,4,0.0,2.0,0.0,0.0,12.0,9.0,60.0,65.0,7.0,4.0,2.0,2.0,4.0,0.0,5.0,13.0,2.0,31.0
237,PHI,DAL,28.0,4,0.0,2.0,0.0,0.0,6.0,7.0,46.0,87.0,3.0,2.0,1.0,1.0,2.0,0.0,6.0,10.0,2.0,56.0
238,CHI,KC,26.0,4,0.0,0.0,1.0,0.0,16.0,2.0,51.0,71.0,4.0,3.0,2.0,1.0,3.0,0.0,3.0,5.0,1.0,41.0
239,MIN,GB,28.0,8,2.0,3.0,1.0,0.0,5.0,4.0,48.0,81.0,8.0,3.0,1.0,2.0,2.0,1.0,4.0,13.0,4.0,42.0
240,CIN,CLE,23.0,9,4.0,1.0,1.0,0.0,7.0,8.0,59.0,62.0,7.0,7.0,4.0,3.0,7.0,0.0,3.0,7.0,2.0,28.0
241,NE,MIA,27.0,9,1.0,1.0,3.0,0.0,10.0,4.0,49.0,76.0,3.0,6.0,3.0,2.0,6.0,0.0,3.0,8.0,3.0,45.0
242,MIN,CHI,18.0,9,2.0,2.0,1.0,1.0,6.0,4.0,60.0,62.0,4.0,2.0,0.0,2.0,2.0,0.0,8.0,3.0,3.0,38.0
243,KC,LAC,21.0,5,3.0,0.0,0.0,0.0,13.0,3.0,48.0,74.0,3.0,7.0,3.0,3.0,7.0,0.0,1.0,5.0,0.0,47.0
244,BUF,NYJ,29.0,2,3.0,1.0,2.0,0.0,7.0,12.0,47.0,79.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,11.0,3.0,44.0
245,DET,GB,43.0,7,2.0,1.0,0.0,0.0,13.0,3.0,55.0,87.0,2.0,4.0,3.0,1.0,4.0,0.0,6.0,12.0,1.0,40.0
246,CAR,NO,32.0,11,2.0,0.0,1.0,0.0,8.0,4.0,53.0,83.0,3.0,7.0,3.0,3.0,7.0,0.0,1.0,13.0,1.0,46.0
247,TB,ATL,30.0,7,2.0,4.0,0.0,0.0,16.0,7.0,52.0,82.0,7.0,5.0,3.0,0.0,2.0,1.0,8.0,5.0,4.0,43.0
248,NYG,PHI,35.0,5,1.0,2.0,2.0,0.0,11.0,8.0,52.0,92.0,5.0,6.0,2.0,4.0,6.0,0.0,3.0,13.0,3.0,51.0
249,HOU,TEN,21.0,7,1.0,0.0,0.0,0.0,10.0,1.0,64.0,61.0,4.0,7.0,2.0,5.0,7.0,0.0,0.0,9.0,0.0,35.0
250,DAL,WAS,28.0,12,1.0,2.0,0.0,0.0,12.0,5.0,56.0,75.0,5.0,6.0,5.0,1.0,6.0,0.0,7.0,6.0,2.0,41.0
251,BAL,PIT,25.0,7,1.0,3.0,1.0,1.0,12.0,4.0,67.0,51.0,5.0,3.0,0.0,2.0,3.0,0.0,5.0,8.0,3.0,20.0
252,JAX,IND,24.0,5,1.0,3.0,0.0,0.0,7.0,5.0,51.0,71.0,6.0,6.0,3.0,2.0,5.0,1.0,5.0,5.0,3.0,39.0
253,DEN,OAK,28.0,6,0.0,4.0,3.0,0.0,19.0,7.0,49.0,79.0,4.0,2.0,2.0,0.0,1.0,1.0,8.0,8.0,7.0,46.0
254,LA,ARI,30.0,8,2.0,1.0,2.0,0.0,18.0,11.0,50.0,90.0,2.0,7.0,5.0,2.0,7.0,0.0,3.0,7.0,3.0,56.0
255,SEA,SF,19.0,7,0.0,2.0,0.0,0.0,13.0,4.0,54.0,66.0,3.0,6.0,2.0,4.0,5.0,1.0,2.0,5.0,2.0,43.0
