,Home,Away,Incomplete Passes,Touchbacks,Interceptions,Fumble Forced,Fumble  Forced,Safety,Penalty,Tackled For Loss,Rush Attempts,Pass Attempts,Sack,Touchdowns,Pass Touchdowns,Rush Touchdowns,Extra Point Attempts,Two Point Attempts,Field Goal Attempts,Punt Attempts,Fumble,Complete Passes
156,DEN,SD,30.0,12,3.0,5.0,0.0,1.0,14.0,7.0,47.0,89.0,7.0,6.0,5.0,0.0,5.0,0.0,4.0,15.0,5.0,49.0
157,NE,IND,31.0,4,3.0,4.0,0.0,0.0,5.0,9.0,49.0,86.0,1.0,11.0,5.0,3.0,8.0,0.0,4.0,5.0,4.0,51.0
158,PIT,BAL,32.0,3,1.0,3.0,2.0,0.0,10.0,3.0,50.0,76.0,5.0,2.0,0.0,1.0,1.0,0.0,4.0,16.0,5.0,38.0
159,SF,CHI,13.0,2,2.0,3.0,0.0,1.0,11.0,5.0,57.0,53.0,8.0,4.0,3.0,1.0,4.0,0.0,3.0,9.0,3.0,30.0
160,DET,HOU,48.0,5,1.0,2.0,0.0,0.0,15.0,11.0,52.0,114.0,5.0,9.0,3.0,6.0,8.0,0.0,5.0,14.0,2.0,60.0
161,DAL,WAS,30.0,7,3.0,1.0,0.0,0.0,12.0,1.0,42.0,96.0,6.0,8.0,7.0,1.0,7.0,1.0,4.0,8.0,1.0,57.0
162,NYJ,NE,19.0,2,1.0,5.0,1.0,1.0,13.0,5.0,67.0,64.0,2.0,9.0,4.0,3.0,7.0,0.0,2.0,6.0,6.0,42.0
163,JAC,TEN,23.0,5,3.0,1.0,0.0,0.0,11.0,4.0,56.0,74.0,8.0,4.0,3.0,1.0,4.0,0.0,6.0,9.0,1.0,40.0
164,IND,BUF,31.0,3,2.0,2.0,0.0,0.0,10.0,8.0,52.0,76.0,6.0,3.0,2.0,0.0,2.0,0.0,4.0,12.0,2.0,37.0
165,CLE,PIT,19.0,2,4.0,7.0,1.0,0.0,19.0,8.0,54.0,65.0,5.0,4.0,1.0,2.0,3.0,0.0,2.0,16.0,8.0,37.0
166,CIN,OAK,28.0,3,1.0,1.0,0.0,0.0,6.0,5.0,57.0,70.0,6.0,5.0,4.0,1.0,5.0,0.0,4.0,11.0,1.0,35.0
167,KC,DEN,26.0,5,2.0,1.0,0.0,0.0,11.0,5.0,55.0,67.0,4.0,2.0,2.0,0.0,2.0,0.0,6.0,10.0,1.0,35.0
168,MIA,SEA,13.0,9,1.0,0.0,0.0,0.0,12.0,6.0,55.0,56.0,3.0,6.0,3.0,2.0,6.0,0.0,1.0,12.0,0.0,39.0
169,TB,ATL,16.0,6,1.0,1.0,0.0,0.0,7.0,10.0,45.0,66.0,3.0,5.0,1.0,4.0,5.0,0.0,7.0,3.0,1.0,46.0
170,CHI,MIN,27.0,3,2.0,1.0,2.0,0.0,8.0,0.0,60.0,77.0,3.0,4.0,2.0,2.0,3.0,1.0,5.0,8.0,3.0,45.0
171,SD,BAL,34.0,6,0.0,1.0,0.0,0.0,11.0,6.0,58.0,98.0,11.0,2.0,2.0,0.0,2.0,0.0,5.0,17.0,1.0,53.0
172,ARI,STL,26.0,6,5.0,1.0,0.0,0.0,17.0,4.0,57.0,74.0,4.0,6.0,2.0,2.0,4.0,0.0,3.0,12.0,1.0,39.0
173,NO,SF,21.0,5,3.0,0.0,1.0,0.0,14.0,3.0,52.0,71.0,5.0,7.0,4.0,1.0,5.0,0.0,3.0,9.0,1.0,42.0
174,NYG,GB,25.0,0,1.0,1.0,2.0,0.0,11.0,2.0,57.0,63.0,6.0,6.0,4.0,2.0,6.0,0.0,3.0,7.0,3.0,31.0
175,PHI,CAR,15.0,3,0.0,3.0,1.0,0.0,11.0,7.0,61.0,53.0,3.0,6.0,2.0,4.0,5.0,1.0,4.0,7.0,4.0,34.0
176,ATL,NO,32.0,7,5.0,1.0,0.0,0.0,10.0,5.0,46.0,85.0,2.0,3.0,1.0,2.0,3.0,0.0,5.0,10.0,1.0,46.0
177,CHI,SEA,23.0,4,0.0,3.0,2.0,0.0,13.0,3.0,64.0,66.0,3.0,5.0,4.0,1.0,4.0,0.0,2.0,10.0,5.0,40.0
178,TEN,HOU,35.0,6,3.0,3.0,1.0,0.0,15.0,3.0,52.0,86.0,6.0,4.0,3.0,1.0,4.0,0.0,2.0,16.0,4.0,42.0
179,MIA,NE,31.0,10,1.0,3.0,1.0,0.0,14.0,7.0,59.0,76.0,7.0,3.0,1.0,2.0,3.0,0.0,7.0,8.0,4.0,37.0
180,BUF,JAC,29.0,4,2.0,3.0,1.0,0.0,17.0,7.0,65.0,62.0,4.0,6.0,3.0,3.0,5.0,1.0,3.0,9.0,4.0,27.0
181,DET,IND,45.0,12,4.0,1.0,1.0,0.0,12.0,8.0,47.0,102.0,2.0,8.0,6.0,2.0,8.0,0.0,4.0,15.0,2.0,51.0
182,KC,CAR,16.0,7,0.0,1.0,0.0,0.0,8.0,5.0,65.0,53.0,3.0,6.0,5.0,1.0,6.0,0.0,2.0,7.0,1.0,34.0
183,GB,MIN,18.0,4,3.0,0.0,1.0,0.0,15.0,4.0,64.0,62.0,2.0,4.0,2.0,2.0,4.0,0.0,5.0,9.0,1.0,39.0
184,STL,SF,24.0,6,0.0,0.0,1.0,1.0,18.0,7.0,63.0,76.0,5.0,2.0,0.0,1.0,1.0,0.0,6.0,15.0,1.0,47.0
185,NYJ,ARI,30.0,1,4.0,1.0,0.0,0.0,7.0,3.0,64.0,64.0,5.0,1.0,1.0,0.0,1.0,0.0,4.0,16.0,1.0,25.0
186,DEN,TB,30.0,10,2.0,1.0,1.0,0.0,19.0,8.0,50.0,78.0,1.0,6.0,5.0,0.0,5.0,0.0,5.0,10.0,2.0,45.0
187,BAL,PIT,27.0,5,3.0,1.0,2.0,0.0,12.0,7.0,47.0,76.0,5.0,4.0,2.0,2.0,4.0,0.0,5.0,9.0,3.0,41.0
188,SD,CIN,33.0,3,3.0,4.0,1.0,0.0,16.0,3.0,43.0,92.0,5.0,3.0,1.0,1.0,2.0,0.0,5.0,8.0,5.0,51.0
189,OAK,CLE,28.0,3,3.0,1.0,0.0,0.0,12.0,2.0,47.0,92.0,2.0,4.0,3.0,1.0,4.0,0.0,5.0,7.0,1.0,59.0
190,DAL,PHI,17.0,8,0.0,2.0,1.0,0.0,8.0,7.0,59.0,64.0,3.0,9.0,4.0,3.0,7.0,0.0,3.0,5.0,3.0,44.0
191,WAS,NYG,21.0,2,0.0,2.0,0.0,0.0,13.0,1.0,60.0,55.0,1.0,3.0,2.0,0.0,3.0,0.0,5.0,6.0,2.0,33.0
192,OAK,DEN,19.0,7,2.0,1.0,1.0,0.0,14.0,5.0,55.0,71.0,4.0,4.0,3.0,1.0,3.0,1.0,4.0,7.0,2.0,45.0
193,WAS,BAL,15.0,5,1.0,3.0,2.0,0.0,16.0,5.0,71.0,54.0,5.0,7.0,5.0,2.0,6.0,1.0,3.0,10.0,5.0,33.0
194,CIN,DAL,29.0,6,2.0,0.0,0.0,0.0,14.0,3.0,44.0,84.0,8.0,3.0,2.0,1.0,3.0,0.0,6.0,8.0,0.0,45.0
195,BUF,STL,26.0,0,2.0,2.0,2.0,0.0,4.0,7.0,47.0,80.0,6.0,3.0,2.0,1.0,1.0,2.0,2.0,15.0,4.0,44.0
196,TB,PHI,39.0,5,0.0,0.0,2.0,0.0,10.0,7.0,48.0,94.0,8.0,6.0,4.0,2.0,5.0,1.0,3.0,17.0,2.0,46.0
197,CAR,ATL,26.0,4,1.0,1.0,0.0,0.0,6.0,1.0,43.0,88.0,3.0,6.0,4.0,2.0,5.0,1.0,3.0,6.0,1.0,57.0
198,CLE,KC,23.0,4,1.0,1.0,2.0,0.0,12.0,5.0,61.0,59.0,8.0,4.0,0.0,3.0,3.0,0.0,4.0,12.0,3.0,27.0
199,PIT,SD,40.0,3,1.0,0.0,2.0,0.0,14.0,3.0,53.0,87.0,3.0,7.0,6.0,0.0,6.0,0.0,3.0,14.0,2.0,43.0
200,IND,TEN,27.0,13,4.0,1.0,1.0,0.0,15.0,7.0,54.0,74.0,5.0,5.0,2.0,1.0,3.0,0.0,6.0,7.0,2.0,38.0
201,JAC,NYJ,27.0,4,2.0,2.0,0.0,0.0,8.0,2.0,66.0,66.0,4.0,3.0,0.0,3.0,3.0,0.0,3.0,15.0,2.0,33.0
202,MIN,CHI,28.0,1,3.0,3.0,0.0,0.0,17.0,7.0,56.0,73.0,3.0,5.0,2.0,2.0,4.0,0.0,0.0,13.0,3.0,39.0
203,SF,MIA,21.0,3,0.0,3.0,1.0,0.0,11.0,5.0,50.0,62.0,6.0,4.0,1.0,3.0,4.0,0.0,4.0,7.0,4.0,35.0
204,SEA,ARI,25.0,2,5.0,3.0,2.0,0.0,19.0,3.0,58.0,65.0,4.0,7.0,1.0,4.0,5.0,0.0,3.0,9.0,5.0,31.0
205,NYG,NO,26.0,1,4.0,2.0,0.0,0.0,16.0,3.0,51.0,79.0,1.0,10.0,5.0,3.0,9.0,0.0,4.0,7.0,2.0,48.0
206,GB,DET,27.0,3,1.0,2.0,1.0,0.0,12.0,3.0,57.0,73.0,4.0,5.0,1.0,3.0,4.0,0.0,6.0,5.0,3.0,41.0
207,NE,HOU,28.0,8,2.0,3.0,0.0,0.0,13.0,7.0,60.0,75.0,3.0,8.0,4.0,3.0,8.0,0.0,0.0,12.0,3.0,42.0
208,PHI,CIN,30.0,1,1.0,3.0,3.0,0.0,20.0,7.0,60.0,67.0,7.0,5.0,2.0,2.0,4.0,0.0,4.0,12.0,6.0,29.0
209,CHI,GB,21.0,4,1.0,3.0,1.0,0.0,18.0,4.0,55.0,64.0,7.0,4.0,4.0,0.0,4.0,0.0,4.0,11.0,4.0,35.0
210,HOU,IND,22.0,7,0.0,1.0,0.0,0.0,17.0,5.0,57.0,66.0,8.0,4.0,3.0,0.0,3.0,0.0,7.0,9.0,1.0,36.0
211,BAL,DEN,30.0,3,1.0,3.0,1.0,0.0,13.0,5.0,64.0,73.0,5.0,6.0,3.0,2.0,5.0,0.0,4.0,15.0,4.0,37.0
212,MIA,JAC,23.0,5,0.0,1.0,2.0,0.0,15.0,2.0,57.0,67.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,6.0,3.0,40.0
213,CLE,WAS,22.0,4,3.0,3.0,0.0,0.0,11.0,4.0,50.0,76.0,4.0,8.0,3.0,5.0,8.0,0.0,1.0,11.0,3.0,47.0
214,STL,MIN,26.0,9,1.0,3.0,1.0,0.0,11.0,9.0,51.0,86.0,6.0,6.0,3.0,2.0,4.0,1.0,6.0,8.0,4.0,52.0
215,NO,TB,33.0,6,4.0,1.0,0.0,0.0,13.0,7.0,41.0,96.0,3.0,5.0,4.0,1.0,5.0,0.0,2.0,9.0,1.0,56.0
216,ATL,NYG,15.0,5,2.0,1.0,0.0,0.0,5.0,4.0,59.0,55.0,2.0,4.0,3.0,1.0,4.0,0.0,3.0,4.0,1.0,36.0
217,BUF,SEA,26.0,5,2.0,1.0,0.0,0.0,8.0,1.0,53.0,71.0,5.0,8.0,2.0,5.0,7.0,0.0,4.0,6.0,1.0,38.0
218,SD,CAR,21.0,6,0.0,5.0,1.0,0.0,15.0,3.0,55.0,64.0,8.0,5.0,3.0,2.0,5.0,0.0,1.0,10.0,6.0,35.0
219,ARI,DET,29.0,7,4.0,0.0,2.0,0.0,13.0,9.0,51.0,74.0,3.0,6.0,0.0,4.0,4.0,0.0,2.0,17.0,2.0,38.0
220,OAK,KC,25.0,5,1.0,2.0,0.0,0.0,12.0,6.0,55.0,66.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,2.0,36.0
221,DAL,PIT,27.0,11,1.0,2.0,1.0,0.0,8.0,3.0,38.0,87.0,5.0,6.0,4.0,2.0,6.0,0.0,3.0,12.0,3.0,54.0
222,NE,SF,37.0,4,3.0,3.0,5.0,0.0,14.0,4.0,63.0,94.0,4.0,9.0,5.0,3.0,9.0,0.0,5.0,10.0,8.0,50.0
223,TEN,NYJ,21.0,2,4.0,1.0,1.0,0.0,18.0,5.0,60.0,59.0,8.0,3.0,1.0,2.0,3.0,0.0,2.0,16.0,2.0,26.0
224,DET,ATL,25.0,5,1.0,2.0,0.0,1.0,5.0,5.0,44.0,89.0,1.0,5.0,4.0,1.0,5.0,0.0,4.0,6.0,2.0,62.0
225,CAR,OAK,25.0,5,2.0,1.0,0.0,0.0,16.0,10.0,50.0,68.0,3.0,2.0,1.0,1.0,2.0,0.0,4.0,9.0,1.0,38.0
226,MIA,BUF,26.0,6,1.0,4.0,1.0,0.0,14.0,2.0,63.0,64.0,4.0,4.0,3.0,1.0,4.0,0.0,3.0,9.0,5.0,33.0
227,PIT,CIN,27.0,7,4.0,2.0,1.0,0.0,12.0,9.0,47.0,79.0,10.0,2.0,1.0,0.0,1.0,0.0,6.0,13.0,3.0,38.0
228,JAC,NE,34.0,6,5.0,0.0,0.0,0.0,9.0,5.0,50.0,96.0,4.0,3.0,3.0,0.0,3.0,0.0,7.0,9.0,0.0,53.0
229,KC,IND,29.0,7,2.0,2.0,0.0,0.0,13.0,6.0,70.0,62.0,4.0,3.0,1.0,1.0,2.0,0.0,5.0,10.0,2.0,27.0
230,DAL,NO,33.0,8,0.0,3.0,0.0,0.0,11.0,6.0,49.0,98.0,2.0,8.0,7.0,1.0,8.0,0.0,4.0,11.0,3.0,63.0
231,PHI,WAS,22.0,4,2.0,2.0,0.0,0.0,7.0,4.0,50.0,78.0,6.0,5.0,3.0,2.0,5.0,0.0,4.0,4.0,2.0,48.0
232,TB,STL,33.0,8,5.0,2.0,0.0,0.0,10.0,4.0,49.0,86.0,5.0,5.0,3.0,1.0,4.0,0.0,2.0,8.0,2.0,43.0
233,NYJ,SD,20.0,2,1.0,1.0,0.0,0.0,11.0,5.0,53.0,62.0,15.0,5.0,2.0,2.0,4.0,0.0,3.0,12.0,1.0,26.0
234,GB,TEN,27.0,1,2.0,0.0,0.0,0.0,6.0,5.0,57.0,78.0,8.0,8.0,4.0,4.0,8.0,0.0,2.0,11.0,0.0,41.0
235,HOU,MIN,29.0,3,0.0,3.0,1.0,0.0,14.0,12.0,58.0,68.0,5.0,2.0,1.0,1.0,2.0,0.0,5.0,11.0,3.0,34.0
236,DEN,CLE,27.0,9,1.0,0.0,3.0,0.0,21.0,3.0,51.0,85.0,6.0,5.0,4.0,1.0,4.0,1.0,4.0,7.0,3.0,51.0
237,ARI,CHI,33.0,5,2.0,2.0,3.0,0.0,6.0,4.0,52.0,80.0,5.0,5.0,1.0,1.0,2.0,0.0,3.0,17.0,5.0,40.0
238,BAL,NYG,25.0,3,0.0,0.0,0.0,0.0,15.0,5.0,59.0,67.0,3.0,5.0,3.0,2.0,5.0,0.0,4.0,10.0,0.0,39.0
239,SEA,SF,22.0,3,2.0,2.0,0.0,0.0,10.0,2.0,58.0,60.0,2.0,7.0,5.0,1.0,6.0,0.0,3.0,4.0,2.0,34.0
240,ATL,TB,31.0,7,1.0,0.0,0.0,0.0,4.0,5.0,46.0,82.0,2.0,4.0,2.0,2.0,3.0,1.0,4.0,12.0,0.0,47.0
241,BUF,NYJ,31.0,2,1.0,4.0,1.0,0.0,8.0,7.0,67.0,62.0,1.0,4.0,1.0,2.0,3.0,0.0,6.0,9.0,5.0,29.0
242,CIN,BAL,24.0,2,1.0,0.0,1.0,0.0,14.0,4.0,67.0,65.0,6.0,4.0,1.0,2.0,3.0,0.0,5.0,14.0,1.0,34.0
243,PIT,CLE,17.0,3,1.0,3.0,0.0,0.0,12.0,4.0,54.0,61.0,6.0,4.0,4.0,0.0,4.0,0.0,3.0,9.0,3.0,37.0
244,DET,CHI,30.0,7,1.0,3.0,2.0,0.0,7.0,6.0,55.0,76.0,3.0,5.0,4.0,1.0,5.0,0.0,6.0,10.0,5.0,42.0
245,TEN,JAC,19.0,0,3.0,1.0,0.0,0.0,12.0,10.0,57.0,65.0,9.0,8.0,2.0,1.0,3.0,0.0,1.0,10.0,1.0,34.0
246,NYG,PHI,23.0,4,1.0,0.0,1.0,0.0,7.0,4.0,62.0,61.0,2.0,7.0,6.0,1.0,7.0,0.0,1.0,6.0,1.0,35.0
247,NO,CAR,29.0,10,2.0,0.0,0.0,0.0,9.0,5.0,57.0,80.0,3.0,10.0,4.0,5.0,9.0,0.0,5.0,8.0,0.0,46.0
248,IND,HOU,24.0,3,2.0,0.0,0.0,0.0,12.0,6.0,53.0,69.0,5.0,5.0,2.0,2.0,5.0,0.0,4.0,7.0,0.0,38.0
249,MIN,GB,25.0,5,0.0,1.0,0.0,0.0,17.0,5.0,53.0,75.0,6.0,8.0,7.0,1.0,8.0,0.0,5.0,6.0,1.0,44.0
250,SEA,STL,20.0,5,1.0,1.0,2.0,0.0,24.0,3.0,49.0,67.0,6.0,3.0,2.0,1.0,3.0,0.0,5.0,10.0,3.0,40.0
251,NE,MIA,28.0,3,1.0,0.0,2.0,0.0,9.0,6.0,53.0,79.0,8.0,4.0,2.0,2.0,4.0,0.0,1.0,10.0,2.0,42.0
252,DEN,KC,17.0,6,0.0,1.0,0.0,0.0,10.0,7.0,71.0,53.0,4.0,5.0,3.0,2.0,5.0,0.0,3.0,11.0,1.0,32.0
253,SD,OAK,18.0,4,1.0,0.0,1.0,0.0,17.0,7.0,60.0,47.0,2.0,6.0,4.0,1.0,6.0,0.0,1.0,12.0,1.0,26.0
254,SF,ARI,26.0,3,1.0,2.0,0.0,0.0,8.0,6.0,54.0,66.0,3.0,4.0,3.0,1.0,4.0,0.0,6.0,10.0,2.0,36.0
255,WAS,DAL,23.0,1,3.0,0.0,1.0,0.0,3.0,5.0,64.0,59.0,3.0,6.0,2.0,4.0,5.0,1.0,2.0,9.0,1.0,29.0
